Counter,Channel1,Channel2
3258,874,1773
3259,875,1769
3260,877,1768
3261,876,1767
3262,875,1784
3263,840,1832
3264,808,1895
3265,811,1900
3266,856,1898
3267,920,1835
3268,956,1769
3269,969,1757
3270,956,1770
3271,967,1755
3272,968,1768
3273,943,1817
3274,893,1884
3275,891,1897
3276,927,1896
3277,985,1817
3278,1038,1753
3279,1049,1739
3280,1039,1754
3281,1040,1738
3282,1050,1755
3283,1024,1816
3284,986,1882
3285,991,1903
3286,1020,1886
3287,1081,1820
3288,1132,1774
3289,1131,1756
3290,1131,1755
3291,1134,1758
3292,1131,1774
3293,1099,1837
3294,1069,1900
3295,1068,1917
3296,1095,1902
3297,1150,1817
3298,1195,1757
3299,1195,1753
3300,1195,1742
3301,1197,1741
3302,1197,1768
3303,1178,1805
3304,1130,1868
3305,1131,1903
3306,1164,1885
3307,1226,1805
3308,1277,1741
3309,1287,1739
3310,1293,1741
3311,1289,1736
3312,1275,1767
3313,1246,1807
3314,1209,1880
3315,1194,1894
3316,1214,1887
3317,1288,1807
3318,1326,1743
3319,1337,1725
3320,1327,1740
3321,1324,1739
3322,1322,1771
3323,1277,1832
3324,1240,1884
3325,1242,1898
3326,1275,1870
3327,1336,1800
3328,1388,1743
3329,1386,1752
3330,1388,1738
3331,1375,1736
3332,1375,1740
3333,1355,1788
3334,1304,1867
3335,1293,1884
3336,1321,1865
3337,1386,1790
3338,1433,1736
3339,1433,1722
3340,1424,1723
3341,1424,1738
3342,1432,1754
3343,1402,1800
3344,1355,1866
3345,1342,1882
3346,1385,1866
3347,1447,1789
3348,1487,1727
3349,1497,1722
3350,1495,1709
3351,1496,1722
3352,1482,1741
3353,1438,1800
3354,1404,1853
3355,1402,1867
3356,1432,1853
3357,1498,1783
3358,1534,1735
3359,1531,1718
3360,1528,1720
3361,1531,1710
3362,1512,1721
3363,1483,1784
3364,1435,1847
3365,1432,1870
3366,1465,1851
3367,1518,1785
3368,1560,1736
3369,1563,1706
3370,1561,1723
3371,1560,1727
3372,1546,1741
3373,1513,1792
3374,1464,1864
3375,1451,1885
3376,1480,1869
3377,1544,1790
3378,1593,1723
3379,1581,1712
3380,1578,1725
3381,1575,1725
3382,1562,1758
3383,1515,1817
3384,1482,1881
3385,1479,1898
3386,1498,1871
3387,1559,1806
3388,1608,1754
3389,1610,1737
3390,1608,1724
3391,1594,1725
3392,1583,1757
3393,1561,1800
3394,1501,1885
3395,1499,1898
3396,1531,1869
3397,1592,1786
3398,1627,1720
3399,1627,1704
3400,1626,1708
3401,1627,1719
3402,1612,1737
3403,1581,1784
3404,1531,1863
3405,1531,1884
3406,1560,1864
3407,1613,1775
3408,1659,1724
3409,1658,1710
3410,1659,1719
3411,1648,1696
3412,1642,1720
3413,1594,1772
3414,1550,1837
3415,1551,1854
3416,1582,1834
3417,1640,1756
3418,1679,1693
3419,1689,1689
3420,1688,1691
3421,1676,1692
3422,1663,1695
3423,1640,1754
3424,1582,1808
3425,1576,1848
3426,1597,1833
3427,1661,1755
3428,1707,1696
3429,1708,1689
3430,1709,1704
3431,1710,1707
3432,1694,1720
3433,1674,1757
3434,1623,1833
3435,1628,1851
3436,1655,1836
3437,1694,1769
3438,1727,1704
3439,1755,1691
3440,1743,1706
3441,1754,1709
3442,1755,1739
3443,1740,1782
3444,1707,1837
3445,1704,1866
3446,1758,1833
3447,1887,1759
3448,1912,1712
3449,1856,1711
3450,1886,1694
3451,1931,1694
3452,1980,1721
3453,2026,1768
3454,1914,1837
3455,1942,1871
3456,2025,1850
3457,2063,1774
3458,2138,1708
3459,2206,1705
3460,2223,1694
3461,2282,1706
3462,2413,1703
3463,2349,1759
3464,2311,1840
3465,2332,1864
3466,2380,1832
3467,2551,1760
3468,2647,1707
3469,2669,1721
3470,2685,1692
3471,2695,1678
3472,2750,1723
3473,2699,1786
3474,2698,1854
3475,2760,1863
3476,2861,1837
3477,2985,1752
3478,2983,1708
3479,2969,1708
3480,2959,1735
3481,3005,1726
3482,3038,1739
3483,2975,1784
3484,2890,1850
3485,2879,1882
3486,2938,1868
3487,3034,1788
3488,3159,1735
3489,3070,1710
3490,3068,1723
3491,3050,1741
3492,3034,1769
3493,2999,1806
3494,3002,1882
3495,2908,1900
3496,2926,1879
3497,2985,1774
3498,3049,1744
3499,3050,1736
3500,3068,1719
3501,2986,1736
3502,2971,1751
3503,3018,1807
3504,2903,1869
3505,2888,1913
3506,2974,1851
3507,2955,1767
3508,2922,1737
3509,2952,1720
3510,2988,1740
3511,2941,1751
3512,2944,1753
3513,2953,1822
3514,2814,1884
3515,2764,1931
3516,2766,1897
3517,2816,1816
3518,2891,1740
3519,2878,1752
3520,2927,1735
3521,2873,1737
3522,2860,1751
3523,2814,1800
3524,2728,1848
3525,2733,1872
3526,2761,1867
3527,2793,1790
3528,2829,1722
3529,2845,1720
3530,2873,1724
3531,2733,1719
3532,2728,1738
3533,2745,1785
3534,2680,1852
3535,2670,1869
3536,2640,1879
3537,2712,1806
3538,2760,1738
3539,2680,1742
3540,2712,1726
3541,2717,1741
3542,2684,1773
3543,2639,1820
3544,2584,1885
3545,2584,1912
3546,2619,1901
3547,2638,1833
3548,2653,1767
3549,2681,1754
3550,2655,1752
3551,2664,1753
3552,2590,1775
3553,2526,1913
3554,2527,1918
3555,2583,1911
3556,2587,1853
3557,2575,1773
3558,2617,1753
3559,2576,1767
3560,2536,1757
3561,2572,1760
3562,2503,1832
3563,2462,1912
3564,2477,1920
3565,2473,1900
3566,2479,1820
3567,2540,1754
3568,2528,1750
3569,2492,1742
3570,2523,1727
3571,2528,1739
3572,2460,1771
3573,2394,1865
3574,2378,1903
3575,2392,1885
3576,2470,1817
3577,2490,1752
3578,2448,1726
3579,2474,1735
3580,2411,1726
3581,2413,1743
3582,2432,1799
3583,2378,1872
3584,2381,1902
3585,2283,1886
3586,2365,1835
3587,2398,1785
3588,2410,1775
3589,2477,1770
3590,2365,1800
3591,2315,1801
3592,2319,1853
3593,2301,1903
3594,2238,1917
3595,2251,1919
3596,2376,1821
3597,2345,1787
3598,2320,1772
3599,2361,1754
3600,2425,1735
3601,2336,1773
3602,2233,1806
3603,2205,1870
3604,2216,1880
3605,2221,1866
3606,2249,1805
3607,2303,1743
3608,2279,1705
3609,2295,1710
3610,2300,1723
3611,2331,1736
3612,2237,1790
3613,2167,1863
3614,2135,1880
3615,2172,1885
3616,2215,1818
3617,2270,1742
3618,2253,1773
3619,2264,1769
3620,2253,1768
3621,2247,1769
3622,2221,1821
3623,2172,1896
3624,2138,1902
3625,2141,1911
3626,2184,1840
3627,2232,1787
3628,2238,1783
3629,2251,1800
3630,2222,1799
3631,2205,1817
3632,2157,1863
3633,2107,1930
3634,2093,1966
3635,2104,1975
3636,2154,1903
3637,2189,1839
3638,2170,1849
3639,2151,1849
3640,2124,1882
3641,2094,1913
3642,2042,1963
3643,1961,2046
3644,1912,2078
3645,1913,2091
3646,1934,2028
3647,1933,1993
3648,1884,1974
3649,1852,1994
3650,1807,2013
3651,1757,2026
3652,1689,2106
3653,1582,2169
3654,1531,2200
3655,1513,2204
3656,1518,2137
3657,1518,2063
3658,1487,2055
3659,1454,2057
3660,1406,2074
3661,1370,2078
3662,1302,2109
3663,1211,2175
3664,1176,2190
3665,1164,2157
3666,1193,2090
3667,1212,2027
3668,1194,2009
3669,1151,1991
3670,1130,1977
3671,1099,1997
3672,1037,2030
3673,968,2088
3674,923,2108
3675,921,2094
3676,971,2012
3677,1001,1947
3678,976,1935
3679,959,1930
3680,955,1919
3681,936,1928
3682,889,1979
3683,814,2030
3684,796,2047
3685,812,2025
3686,846,1947
3687,875,1883
3688,860,1870
3689,843,1882
3690,829,1885
3691,814,1899
3692,777,1947
3693,716,2013
3694,700,2039
3695,731,2024
3696,783,1963
3697,824,1882
3698,816,1866
3699,811,1853
3700,807,1851
3701,793,1868
3702,766,1903
3703,713,1974
3704,702,1990
3705,718,1966
3706,784,1896
3707,829,1821
3708,829,1816
3709,829,1832
3710,840,1822
3711,831,1831
3712,808,1880
3713,764,1961
3714,763,1977
3715,791,1960
3716,857,1881
3717,909,1822
3718,911,1816
3719,919,1816
3720,922,1805
3721,911,1817
3722,891,1880
3723,856,1930
3724,855,1948
3725,886,1932
3726,954,1866
3727,991,1816
3728,1004,1789
3729,1015,1803
3730,1016,1801
3731,1017,1818
3732,992,1865
3733,954,1943
3734,957,1959
3735,985,1942
3736,1053,1869
3737,1102,1806
3738,1103,1801
3739,1112,1789
3740,1112,1791
3741,1113,1815
3742,1087,1864
3743,1040,1917
3744,1039,1933
3745,1080,1928
3746,1147,1864
3747,1193,1786
3748,1198,1774
3749,1208,1786
3750,1209,1784
3751,1194,1800
3752,1177,1838
3753,1130,1912
3754,1130,1944
3755,1160,1928
3756,1225,1848
3757,1263,1787
3758,1260,1768
3759,1272,1772
3760,1276,1772
3761,1274,1799
3762,1244,1834
3763,1197,1903
3764,1180,1915
3765,1210,1900
3766,1276,1832
3767,1323,1771
3768,1321,1756
3769,1322,1770
3770,1323,1757
3771,1312,1771
3772,1303,1836
3773,1242,1896
3774,1243,1913
3775,1263,1910
3776,1319,1848
3777,1359,1800
3778,1357,1773
3779,1354,1783
3780,1341,1799
3781,1341,1820
3782,1319,1880
3783,1270,1934
3784,1248,1950
3785,1274,1936
3786,1337,1866
3787,1389,1804
3788,1391,1791
3789,1386,1798
3790,1389,1803
3791,1386,1817
3792,1354,1852
3793,1296,1930
3794,1290,1947
3795,1324,1930
3796,1386,1855
3797,1436,1785
3798,1432,1773
3799,1420,1757
3800,1421,1770
3801,1420,1789
3802,1389,1821
3803,1341,1902
3804,1340,1916
3805,1360,1901
3806,1434,1838
3807,1484,1788
3808,1484,1775
3809,1485,1772
3810,1482,1788
3811,1470,1788
3812,1449,1847
3813,1392,1927
3814,1389,1933
3815,1419,1927
3816,1478,1838
3817,1519,1774
3818,1517,1783
3819,1528,1771
3820,1515,1767
3821,1501,1783
3822,1468,1821
3823,1431,1884
3824,1420,1918
3825,1449,1900
3826,1513,1820
3827,1549,1759
3828,1545,1756
3829,1550,1753
3830,1545,1757
3831,1533,1773
3832,1514,1832
3833,1455,1884
3834,1449,1912
3835,1469,1899
3836,1529,1823
3837,1579,1768
3838,1581,1756
3839,1580,1752
3840,1566,1755
3841,1564,1769
3842,1534,1806
3843,1486,1886
3844,1481,1900
3845,1499,1887
3846,1562,1820
3847,1608,1772
3848,1611,1760
3849,1611,1771
3850,1609,1769
3851,1599,1788
3852,1565,1831
3853,1511,1887
3854,1498,1917
3855,1530,1899
3856,1599,1824
3857,1647,1767
3858,1642,1751
3859,1641,1726
3860,1629,1727
3861,1627,1758
3862,1596,1831
3863,1546,1882
3864,1530,1896
3865,1549,1879
3866,1612,1805
3867,1661,1751
3868,1661,1753
3869,1658,1726
3870,1645,1738
3871,1644,1743
3872,1625,1804
3873,1564,1870
3874,1550,1912
3875,1582,1896
3876,1644,1807
3877,1688,1755
3878,1688,1751
3879,1687,1740
3880,1687,1738
3881,1673,1758
3882,1640,1815
3883,1592,1863
3884,1577,1882
3885,1598,1884
3886,1663,1817
3887,1712,1757
3888,1708,1752
3889,1707,1742
3890,1703,1754
3891,1691,1760
3892,1671,1818
3893,1623,1885
3894,1612,1916
3895,1638,1899
3896,1695,1822
3897,1738,1768
3898,1726,1737
3899,1727,1727
3900,1725,1738
3901,1710,1758
3902,1688,1816
3903,1643,1881
3904,1644,1899
3905,1690,1869
3906,1755,1804
3907,1803,1742
3908,1788,1738
3909,1784,1726
3910,1807,1736
3911,1865,1742
3912,1847,1799
3913,1757,1856
3914,1773,1886
3915,1838,1886
3916,1951,1807
3917,1961,1740
3918,1990,1737
3919,2012,1740
3920,2089,1736
3921,2096,1768
3922,2093,1821
3923,2088,1897
3924,2125,1918
3925,2112,1929
3926,2190,1831
3927,2299,1772
3928,2301,1771
3929,2383,1741
3930,2423,1771
3931,2448,1787
3932,2430,1823
3933,2456,1904
3934,2586,1928
3935,2600,1933
3936,2681,1833
3937,2776,1800
3938,2841,1783
3939,2888,1800
3940,2943,1806
3941,3051,1805
3942,2906,1864
3943,2890,1932
3944,2941,1950
3945,2986,1949
3946,3071,1882
3947,3163,1819
3948,3100,1803
3949,3081,1756
3950,3136,1756
3951,3119,1773
3952,3111,1839
3953,3038,1897
3954,3023,1884
3955,3065,1880
3956,3098,1806
3957,3183,1743
3958,3167,1726
3959,3184,1736
3960,3145,1710
3961,3118,1705
3962,3133,1758
3963,2973,1814
3964,2942,1833
3965,2985,1800
3966,3081,1741
3967,3160,1689
3968,3184,1694
3969,3086,1661
3970,3016,1628
3971,2986,1638
3972,3015,1672
3973,2923,1771
3974,2875,1771
3975,2956,1737
3976,2911,1661
3977,2968,1608
3978,2973,1607
3979,3022,1627
3980,2976,1608
3981,2938,1599
3982,2873,1675
3983,2800,1727
3984,2808,1754
3985,2813,1757
3986,2936,1661
3987,2904,1624
3988,2875,1596
3989,2863,1576
3990,2780,1593
3991,2749,1612
3992,2762,1657
3993,2698,1724
3994,2730,1725
3995,2747,1737
3996,2718,1662
3997,2749,1608
3998,2764,1577
3999,2775,1567
4000,2768,1564
4001,2684,1593
4002,2654,1614
4003,2570,1707
4004,2584,1743
4005,2571,1739
4006,2631,1672
4007,2699,1607
4008,2703,1583
4009,2700,1580
4010,2590,1594
4011,2599,1610
4012,2553,1644
4013,2504,1711
4014,2473,1737
4015,2477,1722
4016,2574,1655
4017,2601,1610
4018,2618,1581
4019,2524,1593
4020,2588,1610
4021,2522,1610
4022,2444,1686
4023,2393,1758
4024,2383,1768
4025,2425,1744
4026,2458,1680
4027,2522,1623
4028,2508,1614
4029,2553,1608
4030,2461,1608
4031,2397,1624
4032,2380,1695
4033,2317,1768
4034,2364,1771
4035,2303,1769
4036,2348,1689
4037,2441,1629
4038,2428,1627
4039,2383,1611
4040,2360,1629
4041,2304,1638
4042,2302,1691
4043,2268,1754
4044,2188,1755
4045,2205,1743
4046,2297,1659
4047,2317,1593
4048,2347,1576
4049,2247,1578
4050,2281,1580
4051,2266,1580
4052,2200,1624
4053,2159,1694
4054,2156,1726
4055,2185,1711
4056,2237,1656
4057,2327,1562
4058,2252,1574
4059,2189,1563
4060,2207,1566
4061,2200,1582
4062,2152,1594
4063,2088,1672
4064,2094,1722
4065,2062,1721
4066,2138,1645
4067,2170,1594
4068,2121,1576
4069,2141,1560
4070,2094,1559
4071,2125,1565
4072,2103,1624
4073,1950,1676
4074,1930,1694
4075,1960,1674
4076,2024,1594
4077,2064,1534
4078,2086,1531
4079,2062,1519
4080,1992,1500
4081,1978,1511
4082,1967,1577
4083,1902,1646
4084,1866,1661
4085,1821,1660
4086,1854,1579
4087,1896,1531
4088,1898,1544
4089,1880,1546
4090,1882,1546
4091,1848,1560
4092,1772,1614
4093,1720,1674
4094,1678,1690
4095,1662,1688
4096,1706,1625
4097,1752,1563
4098,1726,1550
4099,1692,1547
4100,1674,1560
4101,1654,1582
4102,1614,1655
4103,1535,1705
4104,1487,1726
4105,1482,1708
4106,1533,1656
4107,1552,1595
4108,1529,1583
4109,1501,1594
4110,1468,1592
4111,1432,1596
4112,1371,1657
4113,1279,1725
4114,1248,1740
4115,1245,1735
4116,1274,1661
4117,1278,1609
4118,1260,1598
4119,1241,1595
4120,1224,1608
4121,1192,1614
4122,1148,1662
4123,1065,1737
4124,1023,1759
4125,1023,1741
4126,1068,1675
4127,1096,1622
4128,1066,1614
4129,1022,1607
4130,1003,1614
4131,974,1639
4132,938,1693
4133,859,1757
4134,829,1790
4135,841,1773
4136,876,1704
4137,906,1640
4138,891,1630
4139,876,1643
4140,855,1629
4141,825,1657
4142,783,1696
4143,717,1771
4144,687,1800
4145,701,1790
4146,749,1725
4147,792,1660
4148,779,1656
4149,767,1660
4150,751,1672
4151,744,1676
4152,703,1720
4153,634,1800
4154,622,1818
4155,638,1818
4156,697,1741
4157,727,1694
4158,714,1689
4159,696,1691
4160,698,1689
4161,686,1704
4162,668,1758
4163,616,1820
4164,605,1847
4165,631,1831
4166,680,1757
4167,730,1690
4168,731,1674
4169,744,1686
4170,731,1689
4171,729,1706
4172,715,1742
4173,667,1816
4174,667,1836
4175,701,1833
4176,766,1755
4177,813,1707
4178,822,1689
4179,826,1688
4180,814,1691
4181,824,1702
4182,796,1751
4183,749,1807
4184,745,1817
4185,764,1819
4186,831,1727
4187,874,1659
4188,889,1656
4189,891,1675
4190,891,1676
4191,892,1705
4192,875,1742
4193,825,1819
4194,824,1834
4195,856,1823
4196,923,1753
4197,973,1688
4198,985,1678
4199,986,1686
4200,986,1680
4201,974,1710
4202,966,1756
4203,923,1823
4204,923,1840
4205,941,1837
4206,1014,1772
4207,1064,1707
4208,1067,1695
4209,1069,1704
4210,1070,1690
4211,1068,1720
4212,1051,1757
4213,991,1834
4214,1000,1864
4215,1020,1851
4216,1087,1787
4217,1128,1722
4218,1132,1719
4219,1133,1711
4220,1133,1726
4221,1130,1740
4222,1112,1789
4223,1051,1849
4224,1038,1879
4225,1082,1864
4226,1149,1788
4227,1208,1736
4228,1210,1721
4229,1213,1720
4230,1213,1710
4231,1208,1738
4232,1181,1784
4233,1134,1839
4234,1132,1865
4235,1150,1852
4236,1225,1784
4237,1272,1722
4238,1276,1709
4239,1280,1708
4240,1287,1707
4241,1272,1721
4242,1245,1768
4243,1196,1835
4244,1190,1866
4245,1210,1852
4246,1276,1784
4247,1327,1724
4248,1339,1721
4249,1342,1721
4250,1341,1720
4251,1328,1736
4252,1310,1783
4253,1260,1850
4254,1256,1880
4255,1276,1867
4256,1341,1784
4257,1386,1709
4258,1384,1704
4259,1389,1706
4260,1389,1711
4261,1390,1728
4262,1375,1771
4263,1318,1836
4264,1307,1864
4265,1338,1851
4266,1401,1787
4267,1451,1725
4268,1453,1719
4269,1451,1722
4270,1448,1722
4271,1439,1723
4272,1418,1785
4273,1359,1838
4274,1356,1867
4275,1387,1855
4276,1451,1784
4277,1495,1723
4278,1496,1710
4279,1496,1719
4280,1486,1722
4281,1480,1741
4282,1453,1803
4283,1389,1865
4284,1372,1884
4285,1406,1869
4286,1467,1801
4287,1513,1736
4288,1510,1727
4289,1512,1725
4290,1503,1727
4291,1501,1743
4292,1478,1784
4293,1420,1863
4294,1404,1881
4295,1432,1881
4296,1495,1818
4297,1546,1753
4298,1535,1736
4299,1531,1736
4300,1528,1734
4301,1527,1741
4302,1512,1800
4303,1451,1869
4304,1433,1887
4305,1455,1882
4306,1517,1806
4307,1567,1734
4308,1576,1726
4309,1576,1735
4310,1566,1736
4311,1562,1744
4312,1534,1788
4313,1481,1864
4314,1479,1870
4315,1486,1868
4316,1552,1803
4317,1600,1726
4318,1600,1721
4319,1597,1724
4320,1593,1711
4321,1577,1724
4322,1561,1783
4323,1498,1837
4324,1483,1868
4325,1512,1865
4326,1577,1786
4327,1624,1724
4328,1624,1718
4329,1615,1707
4330,1613,1709
4331,1615,1727
4332,1592,1771
4333,1528,1852
4334,1516,1882
4335,1548,1853
4336,1613,1791
4337,1661,1725
4338,1660,1722
4339,1658,1709
4340,1657,1708
4341,1643,1724
4342,1625,1782
4343,1566,1837
4344,1567,1866
4345,1592,1866
4346,1644,1788
4347,1696,1726
4348,1707,1707
4349,1705,1707
4350,1691,1706
4351,1707,1735
4352,1691,1776
4353,1632,1838
4354,1628,1852
4355,1663,1850
4356,1725,1784
4357,1768,1710
4358,1806,1725
4359,1852,1724
4360,1832,1722
4361,1821,1740
4362,1821,1774
4363,1771,1853
4364,1787,1884
4365,1902,1855
4366,2008,1758
4367,1994,1725
4368,2106,1695
4369,2027,1709
4370,2011,1725
4371,2045,1721
4372,2079,1774
4373,2092,1837
4374,2126,1854
4375,2184,1848
4376,2237,1772
4377,2414,1706
4378,2457,1704
4379,2475,1705
4380,2538,1711
4381,2621,1724
4382,2623,1768
4383,2573,1833
4384,2635,1839
4385,2730,1847
4386,2839,1787
4387,2940,1706
4388,2938,1692
4389,2919,1706
4390,2936,1707
4391,2972,1736
4392,3002,1774
4393,2878,1848
4394,2907,1854
4395,2972,1848
4396,3033,1799
4397,3088,1724
4398,3088,1707
4399,3088,1705
4400,3036,1719
4401,3087,1737
4402,3087,1819
4403,3053,1900
4404,2953,1916
4405,2968,1901
4406,3051,1821
4407,3115,1736
4408,3113,1726
4409,3068,1727
4410,3049,1743
4411,3088,1743
4412,3021,1789
4413,3004,1871
4414,2990,1915
4415,2906,1902
4416,2942,1817
4417,2991,1753
4418,3000,1768
4419,3020,1757
4420,3055,1727
4421,2986,1740
4422,2892,1792
4423,2842,1881
4424,2824,1912
4425,2860,1931
4426,2938,1847
4427,2953,1784
4428,2925,1772
4429,2922,1759
4430,2925,1753
4431,2895,1787
4432,2825,1817
4433,2712,1870
4434,2767,1898
4435,2778,1886
4436,2842,1833
4437,2796,1755
4438,2812,1756
4439,2814,1760
4440,2799,1787
4441,2764,1801
4442,2719,1834
4443,2638,1883
4444,2698,1916
4445,2697,1914
4446,2745,1854
4447,2701,1744
4448,2698,1757
4449,2732,1742
4450,2777,1759
4451,2668,1800
4452,2604,1820
4453,2556,1900
4454,2536,1928
4455,2637,1918
4456,2669,1850
4457,2652,1770
4458,2648,1785
4459,2718,1786
4460,2600,1799
4461,2558,1806
4462,2600,1853
4463,2494,1931
4464,2537,1932
4465,2474,1931
4466,2510,1880
4467,2568,1802
4468,2573,1768
4469,2553,1799
4470,2585,1802
4471,2526,1788
4472,2462,1848
4473,2396,1918
4474,2360,1934
4475,2376,1914
4476,2478,1833
4477,2535,1753
4478,2585,1738
4479,2489,1751
4480,2415,1722
4481,2424,1755
4482,2398,1832
4483,2346,1912
4484,2408,1929
4485,2392,1928
4486,2379,1850
4487,2427,1756
4488,2447,1724
4489,2412,1719
4490,2381,1738
4491,2382,1740
4492,2315,1803
4493,2271,1868
4494,2239,1887
4495,2281,1880
4496,2412,1832
4497,2440,1769
4498,2331,1736
4499,2393,1726
4500,2347,1738
4501,2328,1768
4502,2297,1805
4503,2235,1852
4504,2219,1871
4505,2267,1866
4506,2302,1788
4507,2392,1742
4508,2330,1725
4509,2269,1727
4510,2301,1737
4511,2314,1768
4512,2360,1788
4513,2284,1852
4514,2156,1884
4515,2171,1880
4516,2255,1817
4517,2331,1741
4518,2350,1738
4519,2379,1710
4520,2332,1723
4521,2238,1720
4522,2206,1769
4523,2158,1822
4524,2142,1855
4525,2218,1822
4526,2232,1752
4527,2217,1720
4528,2283,1708
4529,2264,1708
4530,2199,1692
4531,2200,1704
4532,2207,1739
4533,2190,1803
4534,2153,1868
4535,2061,1847
4536,2201,1757
4537,2186,1710
4538,2240,1704
4539,2172,1707
4540,2159,1694
4541,2174,1691
4542,2168,1752
4543,2126,1833
4544,2044,1851
4545,2077,1818
4546,2136,1756
4547,2157,1708
4548,2141,1709
4549,2173,1710
4550,2168,1736
4551,2144,1740
4552,2011,1854
4553,2013,1848
4554,2127,1784
4555,2135,1705
4556,2073,1690
4557,2122,1688
4558,2120,1679
4559,2175,1706
4560,2159,1738
4561,2011,1804
4562,1995,1833
4563,2040,1807
4564,2058,1756
4565,2126,1692
4566,2140,1678
4567,2152,1673
4568,2062,1663
4569,2025,1691
4570,2030,1739
4571,2041,1790
4572,1978,1823
4573,1968,1820
4574,2043,1767
4575,2143,1689
4576,2072,1675
4577,2041,1673
4578,2031,1662
4579,2012,1688
4580,1982,1741
4581,1964,1805
4582,1961,1838
4583,1979,1838
4584,2014,1773
4585,2063,1705
4586,2059,1687
4587,2057,1688
4588,2043,1692
4589,2027,1692
4590,1993,1735
4591,1919,1807
4592,1910,1837
4593,1917,1820
4594,1979,1754
4595,2025,1704
4596,1997,1692
4597,1963,1692
4598,1935,1706
4599,1911,1725
4600,1855,1771
4601,1774,1851
4602,1738,1880
4603,1722,1852
4604,1727,1775
4605,1707,1724
4606,1671,1743
4607,1645,1751
4608,1610,1754
4609,1548,1771
4610,1448,1821
4611,1339,1900
4612,1257,1949
4613,1258,1931
4614,1279,1864
4615,1290,1783
4616,1255,1769
4617,1196,1773
4618,1150,1786
4619,1100,1802
4620,1034,1839
4621,954,1917
4622,903,1950
4623,871,1949
4624,864,1896
4625,858,1819
4626,846,1819
4627,825,1818
4628,808,1804
4629,777,1821
4630,729,1851
4631,649,1903
4632,617,1944
4633,622,1934
4634,662,1867
4635,698,1802
4636,667,1772
4637,638,1770
4638,635,1783
4639,616,1785
4640,586,1850
4641,541,1903
4642,522,1928
4643,540,1914
4644,584,1850
4645,621,1786
4646,618,1783
4647,605,1775
4648,600,1788
4649,574,1806
4650,539,1849
4651,487,1917
4652,463,1935
4653,479,1928
4654,552,1853
4655,590,1801
4656,585,1784
4657,585,1771
4658,584,1783
4659,572,1801
4660,554,1834
4661,493,1902
4662,489,1928
4663,508,1914
4664,571,1839
4665,623,1784
4666,622,1767
4667,619,1770
4668,620,1766
4669,617,1787
4670,586,1834
4671,541,1884
4672,538,1913
4673,567,1901
4674,634,1833
4675,695,1773
4676,710,1754
4677,714,1752
4678,718,1753
4679,719,1768
4680,698,1815
4681,652,1897
4682,651,1912
4683,684,1900
4684,760,1834
4685,812,1767
4686,829,1756
4687,830,1757
4688,841,1758
4689,843,1775
4690,830,1820
4691,795,1895
4692,795,1917
4693,826,1902
4694,894,1848
4695,952,1769
4696,952,1753
4697,957,1756
4698,971,1753
4699,972,1769
4700,939,1817
4701,907,1883
4702,904,1911
4703,937,1886
4704,1004,1802
4705,1064,1740
4706,1064,1737
4707,1068,1723
4708,1069,1736
4709,1066,1753
4710,1050,1803
4711,1004,1867
4712,986,1898
4713,1016,1898
4714,1085,1832
4715,1144,1752
4716,1149,1740
4717,1160,1740
4718,1161,1739
4719,1150,1755
4720,1132,1790
4721,1096,1864
4722,1082,1886
4723,1101,1871
4724,1167,1803
4725,1226,1742
4726,1230,1723
4727,1240,1722
4728,1228,1722
4729,1228,1740
4730,1198,1800
4731,1166,1869
4732,1160,1897
4733,1181,1881
4734,1255,1819
4735,1306,1752
4736,1310,1736
4737,1306,1737
4738,1306,1737
4739,1293,1744
4740,1272,1800
4741,1225,1870
4742,1214,1902
4743,1241,1884
4744,1303,1819
4745,1352,1757
4746,1354,1739
4747,1356,1735
4748,1354,1741
4749,1344,1753
4750,1323,1801
4751,1274,1880
4752,1259,1900
4753,1278,1896
4754,1344,1806
4755,1390,1743
4756,1404,1751
4757,1407,1739
4758,1406,1752
4759,1401,1757
4760,1372,1803
4761,1339,1869
4762,1324,1902
4763,1341,1883
4764,1404,1807
4765,1453,1741
4766,1451,1736
4767,1450,1741
4768,1453,1739
4769,1437,1743
4770,1417,1800
4771,1368,1868
4772,1344,1886
4773,1373,1870
4774,1438,1802
4775,1495,1751
4776,1484,1726
4777,1487,1737
4778,1487,1737
4779,1485,1753
4780,1465,1791
4781,1416,1868
4782,1402,1898
4783,1420,1885
4784,1482,1805
4785,1529,1755
4786,1534,1727
4787,1534,1726
4788,1530,1739
4789,1517,1742
4790,1479,1801
4791,1448,1854
4792,1432,1897
4793,1453,1898
4794,1514,1818
4795,1576,1740
4796,1576,1725
4797,1566,1725
4798,1565,1727
4799,1560,1739
4800,1530,1768
4801,1481,1848
4802,1465,1866
4803,1484,1855
4804,1549,1788
4805,1597,1725
4806,1598,1720
4807,1599,1721
4808,1597,1725
4809,1593,1737
4810,1576,1774
4811,1528,1847
4812,1496,1880
4813,1514,1870
4814,1566,1816
4815,1631,1742
4816,1646,1727
4817,1656,1711
4818,1641,1723
4819,1628,1740
4820,1647,1788
4821,1590,1847
4822,1547,1885
4823,1583,1885
4824,1678,1820
4825,1849,1769
4826,1791,1738
4827,1787,1741
4828,1789,1721
4829,1710,1741
4830,1785,1771
4831,1757,1852
4832,1880,1866
4833,1867,1850
4834,1934,1785
4835,2060,1741
4836,2158,1720
4837,2137,1725
