Counter,Channel1,Channel2
3268,1609,1577
3269,1615,1562
3270,1615,1579
3271,1611,1549
3272,1612,1561
3273,1610,1561
3274,1630,1565
3275,1629,1565
3276,1626,1562
3277,1614,1548
3278,1614,1551
3279,1616,1551
3280,1613,1550
3281,1624,1559
3282,1639,1564
3283,1629,1561
3284,1625,1566
3285,1627,1558
3286,1625,1561
3287,1609,1561
3288,1599,1546
3289,1598,1564
3290,1611,1559
3291,1624,1545
3292,1646,1574
3293,1646,1561
3294,1599,1544
3295,1549,1516
3296,1511,1513
3297,1454,1498
3298,1417,1499
3299,1374,1486
3300,1328,1484
3301,1294,1496
3302,1246,1464
3303,1213,1466
3304,1183,1450
3305,1150,1437
3306,1129,1432
3307,1088,1417
3308,1049,1404
3309,1001,1390
3310,967,1384
3311,936,1354
3312,920,1353
3313,894,1340
3314,875,1310
3315,845,1321
3316,811,1334
3317,775,1326
3318,730,1296
3319,702,1302
3320,696,1277
3321,669,1248
3322,664,1247
3323,648,1255
3324,649,1243
3325,638,1226
3326,623,1227
3327,600,1216
3328,571,1210
3329,555,1177
3330,556,1184
3331,567,1184
3332,568,1176
3333,566,1178
3334,551,1179
3335,521,1164
3336,491,1136
3337,476,1144
3338,475,1132
3339,477,1127
3340,473,1144
3341,473,1148
3342,463,1143
3343,457,1128
3344,456,1151
3345,448,1130
3346,456,1116
3347,458,1145
3348,443,1128
3349,439,1150
3350,427,1133
3351,412,1146
3352,425,1165
3353,441,1175
3354,444,1183
3355,443,1162
3356,440,1196
3357,422,1162
3358,427,1178
3359,423,1179
3360,413,1161
3361,429,1193
3362,439,1194
3363,442,1224
3364,447,1241
3365,445,1229
3366,446,1240
3367,447,1247
3368,455,1246
3369,458,1245
3370,458,1277
3371,455,1261
3372,457,1272
3373,461,1287
3374,458,1288
3375,463,1306
3376,457,1304
3377,455,1310
3378,459,1322
3379,461,1337
3380,475,1338
3381,489,1339
3382,493,1355
3383,509,1356
3384,535,1358
3385,555,1352
3386,559,1353
3387,569,1351
3388,570,1341
3389,559,1337
3390,588,1359
3391,590,1343
3392,604,1352
3393,621,1357
3394,638,1367
3395,650,1368
3396,646,1357
3397,636,1360
3398,634,1357
3399,652,1374
3400,670,1387
3401,681,1381
3402,701,1375
3403,718,1391
3404,743,1403
3405,762,1399
3406,763,1399
3407,750,1406
3408,760,1406
3409,775,1406
3410,778,1418
3411,792,1415
3412,794,1415
3413,811,1422
3414,824,1421
3415,830,1435
3416,830,1417
3417,842,1416
3418,857,1417
3419,856,1401
3420,858,1404
3421,860,1416
3422,890,1418
3423,893,1432
3424,908,1422
3425,908,1420
3426,918,1419
3427,924,1419
3428,921,1404
3429,920,1404
3430,927,1432
3431,937,1434
3432,941,1446
3433,943,1438
3434,957,1434
3435,953,1432
3436,956,1434
3437,952,1435
3438,958,1433
3439,969,1436
3440,973,1440
3441,986,1448
3442,984,1422
3443,998,1436
3444,999,1451
3445,1002,1422
3446,1015,1436
3447,1007,1434
3448,1015,1433
3449,1016,1437
3450,1005,1438
3451,1004,1454
3452,1024,1448
3453,1023,1448
3454,1038,1450
3455,1054,1449
3456,1064,1466
3457,1053,1469
3458,1064,1464
3459,1064,1465
3460,1067,1482
3461,1070,1467
3462,1068,1467
3463,1084,1468
3464,1085,1464
3465,1098,1456
3466,1097,1454
3467,1096,1455
3468,1099,1451
3469,1111,1450
3470,1113,1468
3471,1100,1471
3472,1101,1450
3473,1117,1454
3474,1133,1471
3475,1147,1464
3476,1146,1449
3477,1127,1465
3478,1101,1454
3479,1083,1450
3480,1098,1454
3481,1101,1467
3482,1112,1465
3483,1115,1467
3484,1144,1471
3485,1152,1480
3486,1151,1483
3487,1149,1486
3488,1150,1483
3489,1145,1471
3490,1149,1469
3491,1158,1470
3492,1148,1479
3493,1135,1470
3494,1145,1479
3495,1166,1483
3496,1148,1467
3497,1146,1481
3498,1178,1496
3499,1177,1485
3500,1192,1501
3501,1192,1497
3502,1209,1486
3503,1224,1502
3504,1230,1512
3505,1229,1512
3506,1211,1513
3507,1230,1502
3508,1262,1497
3509,1261,1499
3510,1286,1528
3511,1290,1529
3512,1304,1519
3513,1307,1529
3514,1336,1520
3515,1340,1533
3516,1356,1532
3517,1416,1534
3518,1435,1500
3519,1487,1534
3520,1487,1548
3521,1514,1559
3522,1559,1534
3523,1598,1565
3524,1647,1583
3525,1630,1562
3526,1657,1544
3527,1672,1567
3528,1695,1578
3529,1705,1581
3530,1740,1581
3531,1742,1578
3532,1768,1576
3533,1775,1583
3534,1819,1565
3535,1833,1576
3536,1789,1551
3537,1834,1578
3538,1870,1563
3539,1902,1562
3540,1993,1579
3541,1998,1580
3542,1976,1562
3543,1980,1552
3544,2045,1576
3545,2108,1565
3546,2106,1576
3547,2088,1559
3548,2107,1561
3549,2157,1576
3550,2184,1583
3551,2217,1591
3552,2201,1566
3553,2189,1582
3554,2202,1597
3555,2250,1580
3556,2282,1599
3557,2300,1596
3558,2331,1596
3559,2377,1593
3560,2414,1613
3561,2411,1626
3562,2400,1612
3563,2380,1608
3564,2346,1610
3565,2381,1656
3566,2360,1672
3567,2407,1656
3568,2412,1628
3569,2442,1611
3570,2480,1644
3571,2480,1644
3572,2520,1657
3573,2540,1673
3574,2590,1690
3575,2672,1690
3576,2554,1658
3577,2494,1691
3578,2487,1677
3579,2477,1678
3580,2631,1692
3581,2683,1693
3582,2684,1696
3583,2699,1708
3584,2735,1720
3585,2712,1704
3586,2734,1706
3587,2671,1693
3588,2569,1709
3589,2522,1703
3590,2616,1723
3591,2686,1707
3592,2696,1717
3593,2684,1721
3594,2559,1741
3595,2554,1735
3596,2521,1740
3597,2570,1752
3598,2591,1755
3599,2603,1744
3600,2601,1725
3601,2614,1739
3602,2655,1739
3603,2601,1740
3604,2575,1736
3605,2587,1737
3606,2684,1728
3607,2729,1720
3608,2732,1736
3609,2652,1723
3610,2588,1726
3611,2601,1735
3612,2607,1727
3613,2575,1726
3614,2506,1735
3615,2569,1767
3616,2425,1724
3617,2367,1726
3618,2472,1726
3619,2584,1724
3620,2622,1752
3621,2607,1759
3622,2601,1736
3623,2600,1738
3624,2573,1725
3625,2535,1759
3626,2524,1739
3627,2506,1737
3628,2519,1740
3629,2447,1721
3630,2408,1768
3631,2263,1788
3632,2253,1770
3633,2391,1769
3634,2445,1752
3635,2447,1735
3636,2426,1720
3637,2441,1734
3638,2441,1739
3639,2367,1737
3640,2317,1739
3641,2317,1712
3642,2285,1692
3643,2362,1727
3644,2360,1734
3645,2392,1722
3646,2391,1727
3647,2314,1711
3648,2265,1706
3649,2256,1707
3650,2231,1740
3651,2247,1723
3652,2222,1694
3653,2264,1711
3654,2236,1722
3655,2185,1706
3656,2220,1680
3657,2281,1695
3658,2312,1695
3659,2280,1703
3660,2252,1694
3661,2222,1676
3662,2167,1658
3663,2199,1688
3664,2141,1704
3665,1980,1675
3666,1963,1679
3667,2105,1687
3668,2253,1660
3669,2248,1690
3670,2188,1672
3671,2153,1676
3672,2159,1680
3673,2202,1703
3674,2186,1694
3675,2139,1724
3676,2110,1679
3677,1916,1689
3678,2026,1679
3679,2104,1693
3680,2189,1694
3681,2073,1705
3682,2011,1660
3683,2057,1662
3684,2025,1678
3685,1991,1671
3686,2032,1644
3687,2076,1662
3688,2088,1655
3689,2048,1656
3690,2044,1662
3691,1996,1642
3692,1916,1657
3693,1868,1674
3694,1920,1673
3695,1934,1662
3696,1964,1642
3697,1976,1629
3698,2022,1646
3699,1992,1645
3700,1930,1662
3701,1943,1645
3702,1935,1630
3703,1949,1656
3704,1917,1655
3705,1883,1646
3706,1871,1641
3707,1864,1624
3708,1872,1625
3709,1870,1643
3710,1899,1645
3711,1901,1647
3712,1976,1653
3713,1887,1644
3714,1820,1630
3715,1851,1657
3716,1866,1646
3717,1836,1629
3718,1786,1627
3719,1790,1609
3720,1834,1622
3721,1886,1628
3722,1881,1624
3723,1848,1626
3724,1800,1629
3725,1833,1630
3726,1803,1615
3727,1757,1609
3728,1753,1611
3729,1774,1595
3730,1801,1615
3731,1788,1597
3732,1752,1607
3733,1741,1607
3734,1773,1616
3735,1788,1611
3736,1754,1578
3737,1758,1590
3738,1799,1576
3739,1789,1577
3740,1799,1599
3741,1775,1596
3742,1784,1598
3743,1720,1579
3744,1712,1595
3745,1757,1583
3746,1784,1582
3747,1786,1593
3748,1755,1594
3749,1708,1566
3750,1691,1611
3751,1719,1607
3752,1691,1590
3753,1709,1595
3754,1757,1592
3755,1755,1595
3756,1768,1577
3757,1741,1591
3758,1726,1591
3759,1687,1561
3760,1690,1592
3761,1710,1594
3762,1720,1582
3763,1755,1593
3764,1769,1592
3765,1753,1594
3766,1723,1593
3767,1694,1591
3768,1693,1576
3769,1710,1593
3770,1664,1598
3771,1704,1612
3772,1692,1591
3773,1695,1608
3774,1702,1608
3775,1704,1596
3776,1709,1578
3777,1676,1591
3778,1693,1591
3779,1691,1567
3780,1693,1581
3781,1679,1595
3782,1678,1593
3783,1626,1583
3784,1608,1562
3785,1693,1582
3786,1736,1567
3787,1663,1565
3788,1658,1578
3789,1659,1562
3790,1643,1576
3791,1647,1580
3792,1674,1566
3793,1690,1562
3794,1689,1579
3795,1694,1561
3796,1674,1561
3797,1630,1564
3798,1630,1549
3799,1640,1547
3800,1646,1559
3801,1662,1568
3802,1662,1565
3803,1672,1560
3804,1662,1565
3805,1655,1576
3806,1658,1560
3807,1642,1564
3808,1644,1550
3809,1631,1560
3810,1644,1577
3811,1631,1580
3812,1655,1582
3813,1662,1563
3814,1646,1579
3815,1613,1563
3816,1631,1561
3817,1644,1566
3818,1645,1560
3819,1616,1551
3820,1610,1576
3821,1598,1565
3822,1599,1560
3823,1624,1549
3824,1626,1551
3825,1643,1551
3826,1658,1547
3827,1642,1561
3828,1642,1549
3829,1647,1551
3830,1628,1563
3831,1625,1565
3832,1612,1545
3833,1627,1564
3834,1646,1577
3835,1645,1565
3836,1655,1562
3837,1646,1565
3838,1623,1547
3839,1607,1529
3840,1611,1516
3841,1616,1546
3842,1614,1532
3843,1631,1560
3844,1660,1549
3845,1675,1550
3846,1662,1545
3847,1646,1547
3848,1626,1560
3849,1625,1544
3850,1631,1562
3851,1631,1535
3852,1626,1544
3853,1627,1551
3854,1609,1543
3855,1612,1562
3856,1624,1533
3857,1640,1551
3858,1642,1559
3859,1640,1533
3860,1597,1547
3861,1544,1531
3862,1497,1498
3863,1481,1512
3864,1439,1513
3865,1420,1511
3866,1367,1468
3867,1326,1480
3868,1307,1469
3869,1257,1464
3870,1224,1467
3871,1168,1449
3872,1115,1435
3873,1087,1435
3874,1062,1406
3875,1039,1401
3876,1001,1390
3877,939,1375
3878,908,1375
3879,889,1342
3880,862,1341
3881,830,1339
3882,793,1291
3883,764,1279
3884,746,1292
3885,732,1264
3886,717,1256
3887,685,1240
3888,655,1241
3889,636,1229
3890,634,1229
3891,617,1212
3892,622,1212
3893,606,1209
3894,599,1208
3895,587,1198
3896,572,1176
3897,559,1167
3898,542,1160
3899,510,1146
3900,523,1149
3901,527,1160
3902,523,1142
3903,507,1128
3904,496,1118
3905,507,1102
3906,507,1093
3907,494,1086
3908,489,1099
3909,475,1098
3910,444,1097
3911,430,1111
3912,427,1095
3913,430,1112
3914,443,1112
3915,444,1087
3916,442,1069
3917,413,1086
3918,415,1083
3919,413,1085
3920,424,1112
3921,425,1115
3922,408,1143
3923,381,1143
3924,392,1159
3925,407,1133
3926,408,1119
3927,408,1115
3928,416,1143
3929,395,1134
3930,409,1175
3931,407,1179
3932,412,1163
3933,441,1191
3934,447,1195
3935,456,1214
3936,444,1210
3937,440,1239
3938,444,1241
3939,455,1241
3940,454,1259
3941,456,1274
3942,460,1294
3943,460,1303
3944,473,1322
3945,494,1321
3946,508,1337
3947,504,1310
3948,505,1328
3949,510,1351
3950,528,1353
3951,552,1375
3952,570,1370
3953,587,1357
3954,591,1370
3955,619,1354
3956,634,1350
3957,622,1337
3958,634,1359
3959,620,1338
3960,635,1358
3961,652,1373
3962,669,1371
3963,681,1384
3964,687,1402
3965,712,1402
3966,727,1403
3967,733,1388
3968,731,1406
3969,747,1405
3970,760,1420
3971,776,1423
3972,793,1414
3973,799,1417
3974,810,1406
3975,816,1422
3976,839,1401
3977,831,1408
3978,826,1405
3979,830,1398
3980,857,1407
3981,871,1420
3982,873,1416
3983,878,1415
3984,896,1433
3985,912,1418
3986,936,1416
3987,940,1433
3988,938,1432
3989,924,1406
3990,954,1433
3991,954,1437
3992,968,1447
3993,987,1437
3994,1004,1453
3995,1016,1450
3996,1019,1438
3997,990,1436
3998,988,1433
3999,990,1422
4000,1005,1438
4001,1020,1451
4002,1032,1449
4003,1034,1452
4004,1037,1450
4005,1050,1450
4006,1055,1449
4007,1052,1464
4008,1053,1463
4009,1066,1447
4010,1068,1456
4011,1081,1463
4012,1085,1464
4013,1082,1451
4014,1085,1469
4015,1099,1469
4016,1097,1451
4017,1084,1455
4018,1087,1450
4019,1080,1453
4020,1081,1467
4021,1103,1484
4022,1112,1477
4023,1117,1466
4024,1128,1471
4025,1129,1471
4026,1132,1470
4027,1134,1484
4028,1144,1484
4029,1136,1470
4030,1145,1485
4031,1145,1496
4032,1145,1479
4033,1136,1485
4034,1134,1497
4035,1162,1488
4036,1177,1482
4037,1177,1484
4038,1176,1484
4039,1179,1487
4040,1182,1500
4041,1194,1513
4042,1195,1516
4043,1180,1512
4044,1179,1514
4045,1195,1502
4046,1194,1500
4047,1183,1500
4048,1167,1511
4049,1152,1485
4050,1181,1499
4051,1179,1498
4052,1164,1479
4053,1159,1483
4054,1176,1497
4055,1194,1500
4056,1182,1483
4057,1159,1486
4058,1150,1485
4059,1160,1502
4060,1160,1503
4061,1167,1498
4062,1181,1496
4063,1198,1485
4064,1211,1497
4065,1207,1485
4066,1197,1485
4067,1167,1496
4068,1149,1487
4069,1145,1483
4070,1143,1499
4071,1144,1501
4072,1133,1499
4073,1132,1502
4074,1145,1527
4075,1175,1530
4076,1180,1516
4077,1192,1514
4078,1163,1527
4079,1133,1484
4080,1168,1498
4081,1180,1516
4082,1181,1530
4083,1197,1516
4084,1207,1517
4085,1213,1512
4086,1200,1498
4087,1226,1526
4088,1272,1500
4089,1308,1500
4090,1336,1514
4091,1325,1516
4092,1341,1514
4093,1273,1516
4094,1304,1534
4095,1383,1500
4096,1435,1515
4097,1469,1533
4098,1496,1546
4099,1499,1529
4100,1530,1562
4101,1579,1565
4102,1655,1548
4103,1692,1562
4104,1676,1562
4105,1723,1577
4106,1724,1579
4107,1720,1579
4108,1770,1582
4109,1760,1581
4110,1831,1608
4111,1865,1615
4112,1854,1612
4113,1870,1613
4114,1975,1625
4115,1993,1628
4116,2026,1611
4117,1964,1608
4118,1975,1615
4119,2102,1627
4120,2170,1644
4121,2106,1645
4122,2157,1613
4123,2172,1615
4124,2218,1644
4125,2247,1613
4126,2298,1645
4127,2330,1656
4128,2328,1647
4129,2285,1661
4130,2283,1645
4131,2315,1664
4132,2319,1692
4133,2363,1691
4134,2426,1692
4135,2398,1672
4136,2383,1689
4137,2445,1675
4138,2508,1691
4139,2520,1688
4140,2535,1705
4141,2572,1722
4142,2619,1704
4143,2553,1709
4144,2443,1709
4145,2456,1710
4146,2589,1707
4147,2622,1710
4148,2589,1739
4149,2589,1710
4150,2591,1742
4151,2614,1737
4152,2622,1706
4153,2696,1722
4154,2679,1751
4155,2681,1744
4156,2719,1728
4157,2714,1743
4158,2681,1707
4159,2669,1722
4160,2555,1770
4161,2556,1768
4162,2638,1753
4163,2761,1758
4164,2823,1741
4165,2813,1738
4166,2731,1754
4167,2702,1752
4168,2683,1770
4169,2649,1768
4170,2698,1798
4171,2695,1769
4172,2622,1755
4173,2618,1768
4174,2683,1785
4175,2663,1772
4176,2647,1770
4177,2621,1785
4178,2585,1775
4179,2568,1804
4180,2603,1802
4181,2617,1790
4182,2617,1804
4183,2511,1801
4184,2492,1773
4185,2571,1788
4186,2617,1784
4187,2536,1784
4188,2538,1801
4189,2574,1800
4190,2553,1786
4191,2491,1787
4192,2491,1774
4193,2508,1787
4194,2525,1800
4195,2504,1792
4196,2490,1775
4197,2432,1800
4198,2409,1776
4199,2344,1770
4200,2443,1785
4201,2489,1769
4202,2471,1786
4203,2438,1784
4204,2456,1786
4205,2457,1742
4206,2366,1772
4207,2398,1772
4208,2394,1774
4209,2382,1788
4210,2352,1791
4211,2330,1767
4212,2282,1770
4213,2298,1770
4214,2247,1801
4215,2191,1786
4216,2234,1788
4217,2251,1775
4218,2284,1759
4219,2284,1769
4220,2287,1791
4221,2302,1767
4222,2284,1742
4223,2284,1771
4224,2280,1784
4225,2184,1751
4226,2217,1758
4227,2235,1758
4228,2202,1752
4229,2208,1741
4230,2185,1770
4231,2143,1753
4232,2092,1711
4233,2104,1758
4234,2199,1755
4235,2231,1708
4236,2215,1741
4237,2204,1738
4238,2139,1709
4239,2109,1710
4240,2057,1719
4241,2075,1705
4242,2093,1711
4243,2135,1722
4244,2112,1736
4245,2104,1734
4246,2094,1742
4247,2090,1695
4248,2042,1703
4249,2062,1711
4250,2063,1728
4251,2011,1709
4252,2030,1720
4253,2013,1723
4254,2008,1720
4255,2059,1708
4256,2075,1708
4257,2046,1692
4258,2023,1677
4259,1999,1696
4260,1982,1703
4261,1979,1694
4262,1981,1721
4263,1962,1725
4264,1976,1722
4265,1998,1704
4266,1979,1711
4267,1898,1693
4268,1881,1688
4269,1930,1689
4270,1947,1711
4271,1930,1720
4272,1977,1704
4273,1977,1687
4274,1962,1690
4275,1946,1675
4276,1931,1672
4277,1912,1672
4278,1896,1659
4279,1868,1662
4280,1871,1692
4281,1882,1691
4282,1878,1663
4283,1865,1675
4284,1848,1661
4285,1848,1646
4286,1882,1659
4287,1856,1677
4288,1832,1646
4289,1790,1643
4290,1709,1662
4291,1708,1656
4292,1821,1655
4293,1832,1644
4294,1837,1644
4295,1821,1638
4296,1789,1638
4297,1758,1625
4298,1735,1624
4299,1737,1629
4300,1774,1640
4301,1785,1629
4302,1805,1628
4303,1802,1645
4304,1807,1640
4305,1815,1640
4306,1774,1631
4307,1727,1640
4308,1738,1626
4309,1774,1628
4310,1752,1629
4311,1771,1640
4312,1719,1629
4313,1680,1614
4314,1701,1644
4315,1726,1610
4316,1706,1628
4317,1642,1623
4318,1661,1610
4319,1703,1624
4320,1751,1630
4321,1721,1613
4322,1695,1610
4323,1706,1628
4324,1721,1611
4325,1724,1594
4326,1735,1596
4327,1708,1624
4328,1705,1615
4329,1660,1614
4330,1646,1615
4331,1673,1625
4332,1678,1609
4333,1689,1608
4334,1679,1615
4335,1691,1626
4336,1660,1614
4337,1623,1608
4338,1609,1615
4339,1608,1626
4340,1631,1628
4341,1692,1627
4342,1720,1610
4343,1707,1628
4344,1690,1611
4345,1676,1623
4346,1643,1592
4347,1647,1597
4348,1661,1583
4349,1625,1594
4350,1597,1581
4351,1610,1577
4352,1615,1595
4353,1640,1591
4354,1690,1596
4355,1675,1596
4356,1672,1595
4357,1629,1580
4358,1630,1592
4359,1643,1595
4360,1630,1597
4361,1639,1593
4362,1671,1594
4363,1671,1593
4364,1673,1599
4365,1647,1582
4366,1654,1593
4367,1626,1577
4368,1627,1591
4369,1630,1582
4370,1624,1580
4371,1629,1593
4372,1638,1577
4373,1614,1592
4374,1599,1596
4375,1629,1576
4376,1641,1582
4377,1624,1594
4378,1611,1582
4379,1607,1592
4380,1630,1597
4381,1614,1593
4382,1624,1593
4383,1593,1608
4384,1610,1610
4385,1640,1592
4386,1625,1566
4387,1576,1594
4388,1562,1582
4389,1576,1591
4390,1607,1599
4391,1628,1565
4392,1614,1577
4393,1597,1580
4394,1606,1591
4395,1608,1576
4396,1597,1567
4397,1592,1579
4398,1583,1566
4399,1568,1582
4400,1580,1575
4401,1577,1560
4402,1565,1566
4403,1576,1576
4404,1607,1563
4405,1607,1560
4406,1592,1550
4407,1578,1550
4408,1577,1546
4409,1576,1548
4410,1562,1534
4411,1567,1548
4412,1598,1544
4413,1611,1544
4414,1594,1559
4415,1607,1544
4416,1608,1534
4417,1598,1546
4418,1583,1534
4419,1563,1533
4420,1581,1576
4421,1584,1562
4422,1609,1548
4423,1608,1551
4424,1614,1563
4425,1629,1531
4426,1625,1545
4427,1597,1547
4428,1578,1544
4429,1577,1548
4430,1608,1560
4431,1600,1562
4432,1595,1551
4433,1574,1560
4434,1596,1577
4435,1595,1548
4436,1576,1544
4437,1549,1565
4438,1531,1548
4439,1565,1568
4440,1579,1565
4441,1598,1567
4442,1547,1549
4443,1482,1545
4444,1450,1529
4445,1434,1531
4446,1390,1517
4447,1356,1504
4448,1323,1496
4449,1278,1486
4450,1241,1502
4451,1211,1496
4452,1163,1480
4453,1130,1488
4454,1084,1453
4455,1049,1450
4456,1003,1420
4457,956,1407
4458,936,1401
4459,893,1403
4460,846,1403
4461,842,1375
4462,797,1372
4463,775,1354
4464,735,1355
4465,713,1354
4466,682,1309
4467,650,1306
4468,606,1291
4469,600,1291
4470,584,1287
4471,583,1295
4472,558,1307
4473,535,1309
4474,520,1290
4475,503,1274
4476,490,1272
4477,488,1262
4478,489,1272
4479,478,1263
4480,460,1259
4481,432,1261
4482,429,1244
4483,441,1247
4484,414,1260
4485,399,1240
4486,391,1230
4487,363,1240
4488,360,1225
4489,347,1213
4490,350,1212
4491,351,1215
4492,345,1208
4493,358,1228
4494,361,1214
4495,363,1211
4496,364,1215
4497,349,1210
4498,329,1209
4499,346,1211
4500,331,1210
4501,344,1213
4502,349,1195
4503,376,1224
4504,381,1230
4505,395,1244
4506,391,1260
4507,364,1230
4508,366,1230
4509,375,1228
4510,380,1227
4511,379,1223
4512,382,1260
4513,395,1271
4514,384,1276
4515,376,1260
4516,368,1241
4517,365,1240
4518,367,1245
4519,378,1261
4520,379,1305
4521,392,1303
4522,391,1324
4523,367,1320
4524,378,1324
4525,380,1303
4526,383,1305
4527,397,1337
4528,384,1318
4529,396,1323
4530,399,1340
4531,411,1355
4532,426,1355
4533,441,1366
4534,443,1355
4535,473,1355
4536,488,1358
4537,486,1356
4538,474,1358
4539,488,1371
4540,507,1373
4541,523,1385
4542,525,1375
4543,541,1375
4544,555,1391
4545,582,1384
4546,574,1390
4547,574,1373
4548,572,1376
4549,585,1401
4550,602,1405
4551,600,1402
4552,631,1391
4553,651,1388
4554,669,1402
4555,683,1406
4556,681,1415
4557,680,1405
4558,653,1387
4559,666,1387
4560,699,1419
4561,731,1435
4562,744,1436
4563,747,1433
4564,745,1447
4565,760,1431
4566,775,1434
4567,759,1437
4568,777,1447
4569,780,1423
4570,794,1452
4571,794,1448
4572,798,1448
4573,809,1450
4574,828,1451
4575,856,1448
4576,864,1451
4577,873,1452
4578,859,1462
4579,857,1454
4580,864,1465
4581,878,1465
4582,880,1464
4583,896,1464
4584,921,1454
4585,936,1454
4586,939,1465
4587,935,1451
4588,919,1440
4589,937,1437
4590,926,1463
4591,920,1471
4592,904,1450
4593,921,1448
4594,958,1451
4595,999,1455
4596,1005,1453
4597,1004,1466
4598,1001,1451
4599,1005,1467
4600,1034,1468
4601,1022,1463
4602,1020,1465
4603,1036,1469
4604,1050,1481
4605,1053,1466
4606,1053,1466
4607,1049,1468
4608,1024,1479
4609,1037,1482
4610,1037,1498
4611,1048,1479
4612,1063,1499
4613,1083,1500
4614,1088,1498
4615,1094,1486
4616,1097,1500
4617,1085,1496
4618,1052,1479
4619,1070,1469
4620,1099,1487
4621,1130,1495
4622,1129,1496
4623,1133,1500
4624,1131,1513
4625,1133,1494
4626,1147,1485
4627,1142,1484
4628,1118,1472
4629,1127,1484
4630,1149,1498
4631,1151,1497
4632,1146,1497
4633,1165,1500
4634,1183,1514
4635,1199,1501
4636,1196,1500
4637,1199,1498
4638,1194,1501
4639,1198,1514
4640,1215,1518
4641,1229,1511
4642,1224,1499
4643,1229,1512
4644,1228,1515
4645,1231,1498
4646,1209,1495
4647,1191,1485
4648,1193,1470
4649,1224,1479
4650,1244,1502
4651,1258,1497
4652,1258,1471
4653,1276,1496
4654,1288,1512
4655,1272,1500
4656,1278,1494
4657,1274,1483
4658,1242,1485
4659,1230,1511
4660,1255,1514
4661,1274,1519
4662,1309,1500
4663,1341,1513
4664,1384,1515
4665,1388,1514
4666,1400,1483
4667,1366,1480
4668,1369,1482
4669,1356,1516
4670,1432,1502
4671,1471,1531
4672,1511,1528
4673,1547,1503
4674,1580,1527
4675,1623,1546
4676,1641,1530
4677,1671,1514
4678,1662,1529
4679,1688,1519
4680,1696,1547
4681,1737,1560
4682,1786,1550
4683,1832,1548
4684,1822,1578
4685,1832,1578
4686,1882,1582
4687,1897,1567
4688,1960,1561
4689,2039,1551
4690,2079,1576
4691,2138,1563
4692,2156,1578
4693,2125,1592
4694,2151,1598
4695,2188,1614
4696,2223,1598
4697,2253,1611
4698,2218,1613
4699,2223,1624
4700,2300,1627
4701,2264,1626
4702,2278,1613
4703,2327,1625
4704,2406,1630
4705,2448,1644
4706,2473,1670
4707,2462,1671
4708,2474,1628
4709,2460,1596
4710,2494,1640
4711,2524,1658
4712,2556,1663
4713,2556,1656
4714,2575,1645
4715,2620,1642
4716,2601,1643
4717,2616,1655
4718,2600,1659
4719,2636,1655
4720,2638,1658
4721,2700,1672
4722,2703,1673
4723,2733,1672
4724,2748,1677
4725,2716,1656
4726,2679,1642
4727,2668,1661
4728,2666,1657
4729,2701,1661
4730,2718,1676
4731,2782,1674
4732,2731,1688
4733,2779,1705
4734,2797,1678
4735,2763,1647
4736,2766,1647
4737,2774,1689
4738,2667,1632
4739,2717,1657
4740,2764,1672
4741,2776,1678
4742,2760,1673
4743,2794,1678
4744,2792,1644
4745,2829,1656
4746,2840,1673
4747,2733,1679
4748,2650,1661
4749,2635,1660
4750,2698,1677
4751,2715,1688
4752,2696,1675
4753,2681,1675
4754,2652,1676
4755,2664,1676
4756,2670,1693
4757,2632,1687
4758,2668,1680
4759,2681,1676
4760,2655,1703
4761,2619,1710
4762,2632,1678
4763,2621,1706
4764,2649,1704
4765,2652,1693
4766,2649,1675
4767,2618,1658
4768,2602,1672
4769,2559,1673
4770,2526,1674
4771,2474,1689
4772,2445,1677
4773,2445,1663
4774,2521,1658
4775,2584,1662
4776,2632,1672
4777,2575,1645
4778,2519,1616
4779,2443,1646
4780,2439,1660
4781,2458,1679
4782,2457,1690
4783,2443,1673
4784,2440,1689
4785,2458,1674
4786,2472,1672
4787,2446,1678
4788,2414,1674
4789,2378,1695
4790,2363,1688
4791,2328,1704
4792,2328,1675
4793,2331,1675
4794,2351,1679
4795,2351,1690
4796,2328,1672
4797,2327,1690
4798,2269,1648
4799,2252,1661
4800,2267,1673
4801,2270,1673
4802,2298,1675
4803,2283,1676
4804,2234,1678
4805,2125,1672
4806,2158,1662
4807,2169,1655
4808,2232,1662
4809,2233,1656
4810,2254,1677
4811,2249,1674
4812,2184,1675
4813,2109,1675
4814,2096,1644
4815,2138,1663
4816,2157,1643
4817,2156,1672
4818,2127,1644
4819,2123,1658
4820,2125,1661
4821,2139,1673
4822,2137,1640
4823,2092,1627
4824,2076,1642
4825,2093,1657
4826,2088,1640
4827,2063,1656
4828,2046,1624
4829,2075,1611
4830,2079,1624
4831,2047,1612
4832,2047,1597
4833,2057,1629
4834,2025,1642
4835,2011,1627
4836,1990,1609
4837,1965,1594
4838,1961,1608
4839,1961,1612
4840,1979,1629
4841,1977,1628
4842,1998,1613
4843,1974,1609
4844,2014,1626
4845,2040,1628
4846,1998,1640
4847,1951,1612
4848,1934,1612
4849,1944,1631
4850,1914,1625
4851,1864,1624
4852,1867,1608
4853,1871,1630
4854,1885,1639
4855,1899,1611
4856,1884,1611
4857,1868,1608
4858,1853,1598
4859,1832,1608
4860,1839,1595
4861,1848,1608
4862,1805,1608
4863,1805,1592
4864,1817,1597
