Counter,Channel1,Channel2
3214,2156,2128
3215,2253,1914
3216,2249,1882
3217,2250,1867
3218,2238,1848
3219,2236,1836
3220,2176,1918
3221,2057,2169
3222,1997,2295
3223,2012,2270
3224,2136,2064
3225,2220,1864
3226,2216,1822
3227,2202,1803
3228,2200,1788
3229,2191,1776
3230,2141,1885
3231,2013,2128
3232,1963,2264
3233,1980,2251
3234,2094,2055
3235,2182,1839
3236,2173,1816
3237,2172,1802
3238,2170,1775
3239,2157,1774
3240,2094,1864
3241,1977,2119
3242,1931,2249
3243,1951,2239
3244,2063,2040
3245,2157,1834
3246,2168,1801
3247,2157,1776
3248,2155,1769
3249,2153,1757
3250,2093,1852
3251,1959,2093
3252,1902,2233
3253,1930,2236
3254,2045,2041
3255,2142,1834
3256,2139,1803
3257,2136,1773
3258,2137,1757
3259,2124,1756
3260,2060,1838
3261,1932,2091
3262,1880,2224
3263,1901,2220
3264,2011,2011
3265,2104,1816
3266,2094,1775
3267,2091,1753
3268,2092,1739
3269,2076,1725
3270,2026,1816
3271,1900,2063
3272,1839,2201
3273,1867,2200
3274,1979,2008
3275,2076,1799
3276,2075,1759
3277,2073,1743
3278,2062,1720
3279,2058,1709
3280,1999,1804
3281,1879,2040
3282,1820,2186
3283,1837,2185
3284,1947,1980
3285,2042,1771
3286,2041,1738
3287,2040,1712
3288,2041,1678
3289,2029,1678
3290,1977,1771
3291,1850,2010
3292,1805,2154
3293,1823,2157
3294,1947,1962
3295,2029,1750
3296,2029,1711
3297,2027,1706
3298,2028,1675
3299,2024,1673
3300,1966,1768
3301,1835,2007
3302,1785,2141
3303,1807,2142
3304,1918,1947
3305,2010,1738
3306,2008,1705
3307,1998,1679
3308,1996,1659
3309,2008,1647
3310,1959,1756
3311,1834,2007
3312,1784,2136
3313,1806,2128
3314,1917,1930
3315,2015,1722
3316,2011,1707
3317,2009,1721
3318,1994,1720
3319,1980,1721
3320,1933,1792
3321,1816,2056
3322,1754,2201
3323,1771,2208
3324,1872,2008
3325,1965,1789
3326,1966,1758
3327,1966,1757
3328,1977,1743
3329,1965,1740
3330,1912,1822
3331,1774,2061
3332,1723,2202
3333,1740,2204
3334,1852,1999
3335,1952,1802
3336,1960,1767
3337,1950,1752
3338,1948,1725
3339,1934,1706
3340,1887,1799
3341,1758,2043
3342,1707,2185
3343,1736,2186
3344,1836,1992
3345,1943,1786
3346,1933,1753
3347,1944,1722
3348,1934,1693
3349,1927,1675
3350,1881,1759
3351,1754,2009
3352,1694,2155
3353,1720,2167
3354,1822,1960
3355,1915,1740
3356,1916,1719
3357,1914,1691
3358,1918,1677
3359,1915,1674
3360,1866,1753
3361,1728,1995
3362,1673,2154
3363,1704,2159
3364,1804,1963
3365,1911,1757
3366,1918,1711
3367,1900,1692
3368,1904,1673
3369,1900,1662
3370,1854,1741
3371,1725,1995
3372,1676,2138
3373,1693,2141
3374,1806,1951
3375,1911,1735
3376,1912,1691
3377,1913,1662
3378,1912,1662
3379,1900,1645
3380,1851,1721
3381,1727,1965
3382,1679,2108
3383,1691,2122
3384,1803,1931
3385,1902,1710
3386,1903,1661
3387,1902,1642
3388,1901,1628
3389,1899,1626
3390,1850,1709
3391,1725,1950
3392,1673,2091
3393,1692,2103
3394,1805,1917
3395,1902,1704
3396,1902,1661
3397,1899,1656
3398,1900,1631
3399,1895,1624
3400,1847,1708
3401,1721,1948
3402,1663,2095
3403,1692,2105
3404,1801,1927
3405,1912,1710
3406,1918,1677
3407,1913,1658
3408,1912,1642
3409,1902,1642
3410,1865,1711
3411,1742,1967
3412,1689,2121
3413,1706,2128
3414,1806,1943
3415,1911,1712
3416,1912,1675
3417,1912,1658
3418,1903,1644
3419,1900,1641
3420,1864,1707
3421,1726,1947
3422,1675,2094
3423,1690,2119
3424,1801,1928
3425,1901,1718
3426,1910,1674
3427,1914,1656
3428,1913,1631
3429,1912,1627
3430,1869,1694
3431,1740,1946
3432,1676,2094
3433,1692,2105
3434,1801,1918
3435,1904,1707
3436,1912,1671
3437,1914,1658
3438,1912,1640
3439,1912,1627
3440,1864,1704
3441,1739,1943
3442,1675,2089
3443,1690,2120
3444,1805,1931
3445,1914,1707
3446,1916,1664
3447,1918,1646
3448,1919,1631
3449,1916,1623
3450,1883,1693
3451,1755,1945
3452,1694,2092
3453,1710,2118
3454,1822,1930
3455,1934,1708
3456,1945,1662
3457,1946,1643
3458,1945,1643
3459,1935,1627
3460,1902,1694
3461,1772,1943
3462,1720,2093
3463,1727,2107
3464,1848,1929
3465,1960,1705
3466,1960,1658
3467,1963,1642
3468,1966,1628
3469,1966,1625
3470,1928,1689
3471,1804,1930
3472,1741,2090
3473,1758,2112
3474,1882,1930
3475,1992,1705
3476,1995,1660
3477,1996,1643
3478,1998,1628
3479,2000,1624
3480,1965,1689
3481,1833,1929
3482,1784,2090
3483,1800,2109
3484,1899,1930
3485,1993,1701
3486,1976,1630
3487,1943,1623
3488,1930,1581
3489,1915,1564
3490,1865,1628
3491,1712,1871
3492,1640,2028
3493,1642,2040
3494,1724,1838
3495,1823,1608
3496,1817,1565
3497,1800,1535
3498,1784,1496
3499,1768,1498
3500,1709,1560
3501,1561,1771
3502,1482,1929
3503,1471,1929
3504,1561,1740
3505,1660,1503
3506,1647,1479
3507,1641,1420
3508,1624,1402
3509,1613,1372
3510,1578,1453
3511,1436,1689
3512,1369,1853
3513,1372,1868
3514,1453,1673
3515,1534,1449
3516,1532,1406
3517,1529,1384
3518,1529,1353
3519,1503,1319
3520,1467,1401
3521,1336,1640
3522,1259,1799
3523,1261,1833
3524,1366,1660
3525,1454,1424
3526,1449,1374
3527,1434,1343
3528,1420,1340
3529,1433,1336
3530,1388,1400
3531,1246,1628
3532,1193,1787
3533,1195,1790
3534,1289,1626
3535,1390,1401
3536,1402,1342
3537,1400,1323
3538,1399,1338
3539,1385,1323
3540,1338,1383
3541,1209,1645
3542,1144,1806
3543,1161,1833
3544,1262,1663
3545,1388,1432
3546,1400,1399
3547,1388,1385
3548,1376,1374
3549,1368,1356
3550,1338,1438
3551,1214,1686
3552,1150,1835
3553,1150,1883
3554,1246,1705
3555,1358,1469
3556,1371,1433
3557,1356,1403
3558,1356,1386
3559,1354,1375
3560,1336,1436
3561,1207,1679
3562,1135,1866
3563,1149,1902
3564,1260,1712
3565,1367,1483
3566,1387,1451
3567,1388,1420
3568,1375,1417
3569,1385,1405
3570,1342,1437
3571,1227,1691
3572,1165,1870
3573,1177,1916
3574,1279,1740
3575,1398,1513
3576,1404,1468
3577,1403,1465
3578,1403,1449
3579,1415,1450
3580,1386,1504
3581,1248,1770
3582,1194,1928
3583,1212,1949
3584,1323,1774
3585,1436,1548
3586,1447,1498
3587,1449,1485
3588,1449,1482
3589,1449,1468
3590,1421,1544
3591,1305,1800
3592,1243,1963
3593,1260,1994
3594,1369,1821
3595,1482,1594
3596,1497,1545
3597,1499,1528
3598,1500,1519
3599,1513,1512
3600,1485,1565
3601,1357,1801
3602,1304,1961
3603,1320,1994
3604,1432,1833
3605,1533,1595
3606,1550,1547
3607,1551,1527
3608,1548,1513
3609,1551,1497
3610,1519,1560
3611,1403,1803
3612,1339,1964
3613,1344,1993
3614,1452,1817
3615,1580,1593
3616,1591,1549
3617,1592,1529
3618,1594,1511
3619,1598,1495
3620,1579,1561
3621,1451,1803
3622,1387,1967
3623,1403,1995
3624,1499,1834
3625,1625,1597
3626,1631,1548
3627,1641,1529
3628,1641,1517
3629,1641,1513
3630,1611,1567
3631,1484,1817
3632,1432,1982
3633,1437,2011
3634,1547,1849
3635,1660,1625
3636,1673,1576
3637,1673,1546
3638,1672,1531
3639,1673,1513
3640,1631,1566
3641,1513,1818
3642,1453,1998
3643,1467,2025
3644,1564,1863
3645,1676,1629
3646,1690,1575
3647,1692,1547
3648,1704,1532
3649,1705,1529
3650,1672,1578
3651,1533,1833
3652,1468,1998
3653,1468,2028
3654,1566,1869
3655,1677,1645
3656,1693,1592
3657,1691,1551
3658,1695,1546
3659,1694,1535
3660,1674,1595
3661,1544,1839
3662,1479,2014
3663,1487,2041
3664,1598,1878
3665,1711,1657
3666,1720,1610
3667,1710,1590
3668,1711,1578
3669,1720,1560
3670,1692,1611
3671,1560,1866
3672,1495,2046
3673,1500,2077
3674,1607,1902
3675,1722,1679
3676,1736,1627
3677,1727,1608
3678,1725,1582
3679,1721,1584
3680,1694,1630
3681,1576,1866
3682,1500,2042
3683,1515,2087
3684,1616,1911
3685,1726,1672
3686,1740,1625
3687,1752,1599
3688,1741,1581
3689,1754,1581
3690,1725,1615
3691,1594,1864
3692,1527,2031
3693,1531,2074
3694,1640,1913
3695,1756,1678
3696,1768,1626
3697,1768,1596
3698,1768,1577
3699,1771,1580
3700,1738,1626
3701,1613,1868
3702,1534,2041
3703,1546,2078
3704,1642,1916
3705,1760,1690
3706,1774,1627
3707,1772,1599
3708,1774,1594
3709,1774,1581
3710,1754,1626
3711,1627,1863
3712,1561,2043
3713,1565,2078
3714,1662,1915
3715,1774,1674
3716,1786,1623
3717,1787,1600
3718,1790,1578
3719,1790,1564
3720,1774,1612
3721,1655,1851
3722,1578,2040
3723,1581,2090
3724,1689,1914
3725,1803,1677
3726,1802,1614
3727,1806,1608
3728,1808,1594
3729,1807,1582
3730,1785,1613
3731,1656,1862
3732,1579,2041
3733,1583,2064
3734,1690,1916
3735,1802,1675
3736,1819,1624
3737,1807,1598
3738,1808,1584
3739,1815,1581
3740,1787,1616
3741,1661,1865
3742,1593,2041
3743,1595,2077
3744,1693,1931
3745,1806,1691
3746,1830,1627
3747,1822,1609
3748,1821,1599
3749,1821,1583
3750,1790,1630
3751,1662,1868
3752,1597,2046
3753,1599,2088
3754,1694,1927
3755,1818,1690
3756,1831,1630
3757,1820,1606
3758,1817,1580
3759,1819,1577
3760,1800,1627
3761,1675,1864
3762,1598,2028
3763,1598,2077
3764,1694,1919
3765,1821,1687
3766,1834,1624
3767,1822,1599
3768,1819,1592
3769,1819,1583
3770,1789,1641
3771,1676,1881
3772,1608,2058
3773,1599,2105
3774,1694,1948
3775,1806,1709
3776,1823,1639
3777,1834,1624
3778,1822,1599
3779,1833,1594
3780,1805,1628
3781,1679,1869
3782,1611,2058
3783,1611,2104
3784,1711,1951
3785,1835,1718
3786,1848,1656
3787,1849,1625
3788,1848,1610
3789,1851,1609
3790,1822,1640
3791,1695,1880
3792,1627,2058
3793,1628,2096
3794,1722,1947
3795,1839,1710
3796,1864,1641
3797,1853,1615
3798,1854,1599
3799,1863,1592
3800,1835,1627
3801,1709,1868
3802,1639,2059
3803,1632,2093
3804,1735,1948
3805,1839,1706
3806,1863,1646
3807,1855,1629
3808,1864,1612
3809,1855,1599
3810,1837,1644
3811,1707,1883
3812,1630,2072
3813,1640,2122
3814,1736,1962
3815,1851,1706
3816,1869,1645
3817,1866,1625
3818,1855,1613
3819,1865,1596
3820,1839,1640
3821,1711,1865
3822,1631,2048
3823,1641,2092
3824,1743,1933
3825,1855,1693
3826,1856,1630
3827,1868,1596
3828,1897,1598
3829,1903,1627
3830,1897,1657
3831,1775,1884
3832,1709,2079
3833,1734,2120
3834,1840,1966
3835,1993,1739
3836,2026,1680
3837,2057,1679
3838,2062,1672
3839,2076,1672
3840,2063,1712
3841,1976,1960
3842,1917,2153
3843,1928,2205
3844,2041,2062
3845,2173,1849
3846,2208,1818
3847,2219,1816
3848,2231,1789
3849,2248,1772
3850,2248,1803
3851,2140,2060
3852,2074,2287
3853,2077,2346
3854,2188,2200
3855,2331,1965
3856,2351,1918
3857,2365,1928
3858,2382,1904
3859,2394,1883
3860,2367,1930
3861,2239,2184
3862,2159,2382
3863,2158,2431
3864,2254,2298
3865,2380,2062
3866,2408,1997
3867,2394,1991
3868,2392,1978
3869,2392,1960
3870,2359,1968
3871,2222,2188
3872,2136,2377
3873,2120,2428
3874,2207,2286
3875,2329,2047
3876,2346,1979
3877,2333,1961
3878,2328,1945
3879,2328,1933
3880,2301,1975
3881,2171,2203
3882,2090,2393
3883,2087,2439
3884,2170,2282
3885,2286,2028
3886,2312,1951
3887,2300,1918
3888,2294,1898
3889,2295,1880
3890,2264,1913
3891,2138,2142
3892,2056,2317
3893,2045,2366
3894,2127,2219
3895,2239,1979
3896,2254,1902
3897,2253,1880
3898,2249,1853
3899,2248,1836
3900,2219,1855
3901,2091,2079
3902,2007,2266
3903,1999,2318
3904,2093,2172
3905,2206,1928
3906,2220,1839
3907,2219,1824
3908,2205,1804
3909,2201,1800
3910,2184,1834
3911,2062,2058
3912,1966,2235
3913,1962,2281
3914,2047,2141
3915,2172,1896
3916,2188,1817
3917,2186,1790
3918,2173,1774
3919,2170,1768
3920,2154,1786
3921,2029,2008
3922,1945,2203
3923,1936,2263
3924,2027,2121
3925,2136,1864
3926,2154,1787
3927,2152,1771
3928,2142,1753
3929,2141,1753
3930,2123,1770
3931,1999,1982
3932,1917,2175
3933,1916,2239
3934,1997,2095
3935,2108,1852
3936,2125,1783
3937,2120,1755
3938,2111,1737
3939,2110,1720
3940,2088,1739
3941,1961,1963
3942,1869,2153
3943,1865,2202
3944,1950,2062
3945,2088,1823
3946,2121,1742
3947,2110,1723
3948,2109,1719
3949,2103,1720
3950,2064,1739
3951,1960,1979
3952,1871,2152
3953,1865,2201
3954,1950,2077
3955,2059,1838
3956,2061,1756
3957,2061,1744
3958,2059,1726
3959,2058,1722
3960,2028,1752
3961,1912,1982
3962,1819,2183
3963,1816,2236
3964,1898,2094
3965,2013,1848
3966,2040,1768
3967,2039,1743
3968,2039,1736
3969,2041,1711
3970,2013,1752
3971,1894,1978
3972,1805,2167
3973,1804,2215
3974,1897,2064
3975,2023,1822
3976,2043,1757
3977,2042,1735
3978,2043,1711
3979,2040,1704
3980,2014,1721
3981,1900,1945
3982,1816,2140
3983,1805,2203
3984,1897,2073
3985,2013,1817
3986,2026,1737
3987,2026,1710
3988,2024,1690
3989,2029,1689
3990,1998,1708
3991,1881,1930
3992,1802,2124
3993,1792,2190
3994,1882,2047
3995,2008,1804
3996,2028,1710
3997,2024,1695
3998,2013,1679
3999,2010,1663
4000,1994,1696
4001,1879,1916
4002,1783,2110
4003,1774,2174
4004,1864,2040
4005,1980,1802
4006,1995,1724
4007,1994,1694
4008,1981,1664
4009,1980,1656
4010,1966,1677
4011,1853,1902
4012,1758,2095
4013,1753,2153
4014,1837,2025
4015,1961,1783
4016,1979,1693
4017,1978,1687
4018,1977,1661
4019,1976,1641
4020,1950,1662
4021,1833,1885
4022,1742,2092
4023,1742,2153
4024,1822,2025
4025,1950,1788
4026,1976,1704
4027,1976,1676
4028,1967,1655
4029,1977,1640
4030,1963,1672
4031,1836,1887
4032,1743,2092
4033,1726,2142
4034,1818,2015
4035,1948,1785
4036,1965,1703
4037,1960,1679
4038,1960,1658
4039,1952,1632
4040,1933,1658
4041,1821,1884
4042,1739,2093
4043,1725,2154
4044,1805,2014
4045,1916,1770
4046,1948,1694
4047,1949,1673
4048,1946,1655
4049,1933,1640
4050,1917,1663
4051,1800,1871
4052,1705,2074
4053,1694,2140
4054,1788,2023
4055,1911,1770
4056,1928,1689
4057,1931,1663
4058,1929,1640
4059,1917,1629
4060,1902,1660
4061,1784,1868
4062,1692,2063
4063,1686,2136
4064,1768,1999
4065,1897,1770
4066,1919,1678
4067,1914,1660
4068,1904,1642
4069,1912,1616
4070,1887,1646
4071,1773,1869
4072,1689,2074
4073,1675,2127
4074,1757,2006
4075,1880,1759
4076,1903,1672
4077,1912,1655
4078,1914,1629
4079,1902,1615
4080,1705,2023
4081,1692,2059
4082,1679,2123
4083,1756,2000
4084,1878,1754
4085,1912,1658
4086,1900,1641
4087,1896,1616
4088,1900,1612
4089,1884,1631
4090,1770,1862
4091,1675,2045
4092,1661,2124
4093,1735,1995
4094,1864,1752
4095,1895,1657
4096,1898,1642
4097,1896,1627
4098,1887,1625
4099,1880,1645
4100,1757,1863
4101,1662,2056
4102,1660,2111
4103,1742,1993
4104,1864,1742
4105,1887,1657
4106,1883,1630
4107,1895,1625
4108,1897,1607
4109,1881,1610
4110,1754,1836
4111,1671,2045
4112,1658,2120
4113,1740,1993
4114,1866,1742
4115,1899,1659
4116,1897,1639
4117,1886,1612
4118,1881,1596
4119,1881,1610
4120,1758,1837
4121,1662,2044
4122,1657,2106
4123,1740,1995
4124,1855,1753
4125,1887,1674
4126,1881,1647
4127,1883,1640
4128,1882,1615
4129,1882,1643
4130,1753,1864
4131,1672,2059
4132,1658,2126
4133,1739,2011
4134,1854,1769
4135,1887,1671
4136,1885,1657
4137,1882,1642
4138,1881,1623
4139,1871,1630
4140,1758,1849
4141,1662,2046
4142,1655,2126
4143,1735,2013
4144,1867,1760
4145,1885,1661
4146,1884,1640
4147,1886,1624
4148,1884,1614
4149,1868,1641
4150,1753,1848
4151,1658,2056
4152,1646,2121
4153,1724,2011
4154,1853,1766
4155,1883,1673
4156,1882,1656
4157,1882,1641
4158,1884,1624
4159,1880,1631
4160,1758,1852
4161,1662,2059
4162,1648,2122
4163,1726,2009
4164,1849,1757
4165,1882,1657
4166,1883,1641
4167,1884,1613
4168,1885,1611
4169,1868,1630
4170,1752,1853
4171,1664,2056
4172,1657,2122
4173,1726,2007
4174,1863,1770
4175,1896,1671
4176,1883,1644
4177,1880,1627
4178,1881,1622
4179,1868,1625
4180,1756,1837
4181,1673,2056
4182,1656,2124
4183,1739,2010
4184,1863,1773
4185,1885,1672
4186,1884,1644
4187,1887,1613
4188,1886,1609
4189,1885,1625
4190,1773,1836
4191,1690,2041
4192,1687,2107
4193,1770,1996
4194,1898,1756
4195,1931,1656
4196,1945,1639
4197,1944,1613
4198,1934,1597
4199,1935,1624
4200,1821,1839
4201,1740,2047
4202,1737,2110
4203,1805,2008
4204,1932,1768
4205,1979,1672
4206,1978,1647
4207,1979,1628
4208,1978,1615
4209,1983,1641
4210,1881,1855
4211,1776,2060
4212,1771,2138
4213,1852,2029
4214,1977,1774
4215,2009,1674
4216,1995,1657
4217,1997,1628
4218,2009,1612
4219,1993,1625
4220,1882,1831
4221,1785,2040
4222,1756,2094
4223,1816,1966
4224,1929,1735
4225,1950,1600
4226,1932,1593
4227,1919,1560
4228,1929,1534
4229,1913,1529
4230,1771,1721
4231,1656,1932
4232,1645,1995
4233,1736,1871
4234,1838,1625
4235,1865,1513
4236,1853,1482
4237,1854,1455
4238,1823,1421
4239,1784,1439
4240,1659,1623
4241,1560,1820
4242,1518,1881
4243,1580,1756
4244,1692,1535
4245,1720,1416
4246,1704,1387
4247,1704,1357
4248,1695,1337
4249,1677,1342
4250,1534,1534
4251,1434,1757
4252,1407,1819
4253,1469,1718
4254,1578,1467
4255,1608,1351
4256,1580,1324
4257,1567,1307
4258,1560,1306
4259,1528,1323
4260,1406,1514
4261,1303,1727
4262,1262,1830
4263,1322,1708
4264,1431,1436
4265,1448,1357
4266,1436,1326
4267,1432,1325
4268,1423,1309
4269,1403,1326
4270,1288,1527
4271,1176,1752
4272,1144,1817
4273,1209,1708
4274,1310,1500
4275,1341,1389
4276,1336,1389
4277,1310,1341
4278,1294,1351
4279,1292,1339
4280,1192,1566
4281,1087,1771
4282,1066,1865
4283,1131,1758
4284,1245,1518
4285,1277,1400
4286,1276,1407
4287,1273,1389
4288,1272,1354
4289,1262,1384
4290,1160,1581
4291,1066,1804
4292,1051,1899
4293,1128,1786
4294,1256,1559
4295,1292,1438
4296,1278,1421
4297,1288,1417
4298,1293,1385
4299,1288,1390
4300,1181,1610
4301,1084,1837
4302,1081,1915
4303,1147,1802
4304,1275,1580
4305,1322,1471
4306,1325,1463
4307,1319,1446
4308,1308,1432
4309,1305,1432
4310,1210,1627
4311,1128,1866
4312,1118,1948
4313,1193,1864
4314,1304,1609
4315,1354,1512
4316,1359,1484
4317,1359,1465
4318,1369,1452
4319,1358,1468
4320,1272,1677
4321,1162,1870
4322,1152,1947
4323,1228,1865
4324,1354,1630
4325,1407,1530
4326,1416,1512
4327,1416,1497
4328,1416,1464
4329,1406,1463
4330,1320,1677
4331,1227,1897
4332,1212,1983
4333,1277,1886
4334,1404,1644
4335,1450,1533
4336,1451,1515
4337,1451,1511
4338,1462,1502
4339,1450,1513
4340,1355,1706
4341,1263,1898
4342,1246,1997
4343,1311,1911
4344,1436,1662
4345,1482,1544
4346,1481,1519
4347,1494,1516
4348,1483,1496
4349,1486,1502
4350,1388,1705
4351,1292,1930
4352,1287,2013
4353,1357,1927
4354,1481,1691
4355,1533,1579
4356,1534,1564
4357,1531,1545
4358,1532,1528
4359,1534,1532
4360,1439,1722
4361,1342,1933
4362,1337,2024
4363,1405,1934
4364,1531,1694
4365,1590,1579
4366,1590,1565
4367,1580,1549
4368,1583,1519
4369,1580,1530
4370,1484,1727
4371,1387,1951
4372,1373,2041
4373,1448,1951
4374,1567,1711
4375,1624,1593
4376,1614,1576
4377,1625,1561
4378,1630,1547
4379,1628,1546
4380,1532,1756
4381,1433,1976
4382,1415,2056
4383,1471,1962
4384,1596,1727
4385,1645,1597
4386,1645,1582
4387,1656,1566
4388,1656,1547
4389,1645,1560
4390,1549,1752
4391,1451,1977
4392,1432,2056
4393,1498,1968
4394,1626,1727
4395,1688,1600
4396,1675,1578
4397,1672,1562
4398,1679,1560
4399,1677,1561
4400,1576,1752
4401,1480,1976
4402,1463,2061
4403,1518,1977
4404,1645,1741
4405,1695,1609
4406,1702,1583
4407,1705,1578
4408,1708,1552
4409,1695,1560
4410,1597,1742
4411,1501,1966
4412,1483,2059
4413,1550,1981
4414,1676,1742
4415,1723,1615
4416,1720,1596
4417,1720,1580
4418,1721,1560
4419,1707,1564
4420,1613,1742
4421,1516,1966
4422,1502,2060
4423,1567,1982
4424,1692,1738
4425,1741,1611
4426,1743,1596
4427,1741,1583
4428,1743,1576
4429,1736,1576
4430,1642,1752
4431,1533,1975
4432,1502,2059
4433,1578,1984
4434,1703,1758
4435,1753,1628
4436,1754,1608
4437,1757,1580
4438,1756,1579
4439,1752,1593
4440,1654,1771
4441,1548,1981
4442,1527,2074
4443,1592,1983
4444,1710,1757
4445,1771,1624
4446,1774,1596
4447,1766,1579
4448,1768,1551
4449,1759,1575
4450,1673,1757
4451,1559,1978
4452,1532,2072
4453,1594,1993
4454,1708,1768
4455,1769,1642
4456,1769,1624
4457,1772,1599
4458,1770,1581
4459,1759,1595
4460,1672,1771
4461,1567,1995
4462,1547,2088
4463,1609,1999
4464,1726,1758
4465,1775,1627
4466,1773,1609
4467,1774,1593
4468,1776,1565
4469,1775,1575
4470,1678,1758
4471,1582,1994
4472,1561,2088
4473,1624,2010
4474,1751,1774
4475,1806,1645
4476,1805,1625
4477,1803,1614
4478,1804,1608
4479,1804,1608
4480,1694,1774
4481,1595,2013
4482,1579,2110
4483,1640,2040
4484,1756,1805
4485,1806,1662
4486,1815,1648
4487,1818,1630
4488,1805,1610
4489,1791,1608
4490,1704,1784
4491,1597,2011
4492,1576,2096
4493,1640,2024
4494,1756,1784
4495,1805,1641
4496,1816,1627
4497,1806,1609
4498,1805,1591
4499,1803,1595
4500,1710,1772
4501,1609,2008
4502,1592,2092
4503,1646,2024
4504,1772,1800
4505,1823,1657
4506,1833,1644
4507,1822,1629
4508,1822,1614
4509,1821,1613
4510,1725,1784
4511,1615,2012
4512,1598,2118
4513,1660,2044
4514,1785,1802
4515,1837,1646
4516,1834,1631
4517,1835,1608
4518,1833,1598
4519,1817,1594
4520,1726,1772
4521,1626,1998
4522,1596,2088
4523,1648,2016
4524,1770,1784
4525,1832,1647
4526,1832,1626
4527,1831,1608
4528,1820,1595
4529,1818,1598
4530,1737,1755
4531,1624,1977
4532,1583,2073
4533,1645,1998
4534,1805,1804
4535,1882,1691
4536,1883,1656
4537,1897,1643
4538,1919,1642
4539,1934,1630
4540,1869,1800
4541,1787,2057
4542,1775,2191
4543,1854,2138
4544,1999,1911
4545,2088,1757
4546,2108,1752
4547,2124,1759
4548,2137,1754
4549,2156,1754
4550,2095,1929
4551,1998,2175
4552,1979,2284
4553,2064,2236
4554,2219,1995
4555,2311,1870
4556,2316,1865
4557,2315,1868
4558,2345,1866
4559,2349,1869
4560,2268,2059
4561,2169,2282
4562,2157,2392
4563,2232,2335
4564,2361,2122
4565,2414,2008
4566,2425,1997
4567,2430,1979
4568,2440,1965
4569,2441,1960
4570,2348,2124
4571,2239,2360
4572,2216,2457
4573,2266,2393
4574,2376,2183
4575,2426,2027
4576,2416,1993
4577,2412,1965
4578,2397,1949
4579,2395,1950
4580,2303,2112
4581,2200,2333
4582,2158,2427
4583,2203,2361
4584,2318,2139
4585,2366,1979
4586,2364,1966
4587,2360,1949
4588,2361,1928
4589,2346,1930
4590,2251,2087
4591,2138,2302
4592,2104,2407
4593,2152,2343
4594,2271,2104
4595,2333,1949
4596,2331,1918
4597,2328,1899
4598,2330,1879
4599,2317,1865
4600,2224,2025
4601,2111,2255
4602,2087,2347
4603,2136,2287
4604,2250,2059
4605,2312,1902
4606,2301,1869
4607,2300,1852
4608,2296,1822
4609,2284,1823
4610,2190,1992
4611,2078,2219
4612,2042,2320
4613,2092,2255
4614,2201,2023
4615,2264,1870
4616,2252,1839
4617,2251,1831
4618,2238,1815
4619,2222,1816
4620,2135,1963
4621,2023,2201
4622,1991,2295
4623,2028,2218
4624,2142,1993
4625,2203,1839
4626,2189,1807
4627,2189,1801
4628,2188,1774
4629,2176,1768
4630,2091,1920
4631,1967,2168
4632,1943,2267
4633,1992,2202
4634,2108,1976
4635,2170,1820
4636,2169,1800
4637,2158,1772
4638,2158,1756
4639,2142,1752
4640,2058,1902
4641,1949,2137
4642,1916,2236
4643,1962,2184
4644,2073,1946
4645,2135,1787
4646,2126,1768
4647,2125,1752
4648,2123,1722
4649,2121,1720
4650,2025,1867
4651,1917,2103
4652,1883,2203
4653,1928,2152
4654,2042,1917
4655,2104,1768
4656,2094,1742
4657,2091,1719
4658,2092,1708
4659,2075,1708
4660,1992,1863
4661,1880,2091
4662,1848,2190
4663,1888,2138
4664,1998,1903
4665,2062,1753
4666,2058,1725
4667,2046,1707
4668,2046,1691
4669,2040,1690
4670,1950,1848
4671,1834,2078
4672,1792,2192
4673,1838,2138
4674,1951,1912
4675,2027,1755
4676,2028,1721
4677,2016,1704
4678,2015,1688
4679,2010,1689
4680,1929,1834
4681,1819,2062
4682,1784,2157
4683,1831,2106
4684,1963,1882
4685,2029,1720
4686,2031,1704
4687,2029,1693
4688,2013,1672
4689,2008,1674
4690,1931,1816
4691,1818,2041
4692,1772,2153
4693,1820,2109
4694,1930,1882
4695,1997,1723
4696,1994,1692
4697,1981,1673
4698,1976,1646
4699,1967,1655
4700,1886,1791
4701,1770,2029
4702,1735,2151
4703,1775,2093
4704,1895,1865
4705,1962,1694
4706,1963,1686
4707,1950,1674
4708,1960,1658
4709,1950,1657
4710,1868,1805
4711,1754,2043
4712,1710,2157
4713,1759,2107
4714,1882,1881
4715,1948,1709
4716,1951,1692
4717,1948,1677
4718,1946,1659
4719,1935,1659
4720,1855,1799
4721,1739,2039
4722,1709,2142
4723,1757,2095
4724,1882,1884
4725,1947,1721
4726,1948,1691
4727,1947,1672
4728,1949,1655
4729,1935,1655
4730,1864,1792
4731,1742,2013
4732,1708,2124
4733,1742,2076
4734,1868,1863
4735,1943,1691
4736,1945,1675
4737,1936,1659
4738,1932,1644
4739,1920,1643
4740,1851,1787
4741,1726,2015
4742,1693,2136
4743,1742,2104
4744,1863,1879
4745,1930,1720
4746,1918,1688
4747,1916,1660
4748,1920,1641
4749,1913,1640
4750,1836,1773
4751,1722,2013
4752,1693,2124
4753,1737,2078
4754,1852,1854
4755,1916,1690
4756,1915,1672
4757,1915,1660
4758,1914,1640
4759,1902,1628
4760,1824,1759
4761,1708,2008
4762,1675,2121
4763,1727,2077
4764,1848,1852
4765,1913,1679
4766,1917,1660
4767,1912,1647
